"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DLY-DUTR-NORMAL","DLY-DUTR-STDDEV","DLY-PRCP-25PCTL","DLY-PRCP-50PCTL","DLY-PRCP-75PCTL","DLY-PRCP-PCTALL-GE001HI","DLY-PRCP-PCTALL-GE010HI","DLY-PRCP-PCTALL-GE050HI","DLY-PRCP-PCTALL-GE100HI","DLY-SNOW-25PCTL","DLY-SNOW-50PCTL","DLY-SNOW-75PCTL","DLY-SNOW-PCTALL-GE001TI","DLY-SNOW-PCTALL-GE010TI","DLY-SNOW-PCTALL-GE030TI","DLY-SNOW-PCTALL-GE050TI","DLY-SNOW-PCTALL-GE100TI","DLY-SNWD-25PCTL","DLY-SNWD-50PCTL","DLY-SNWD-75PCTL","DLY-SNWD-PCTALL-GE001WI","DLY-SNWD-PCTALL-GE003WI","DLY-SNWD-PCTALL-GE005WI","DLY-SNWD-PCTALL-GE010WI","DLY-TAVG-NORMAL","DLY-TAVG-STDDEV","DLY-TMAX-NORMAL","DLY-TMAX-STDDEV","DLY-TMIN-NORMAL","DLY-TMIN-STDDEV","MTD-PRCP-NORMAL","MTD-SNOW-NORMAL","YTD-PRCP-NORMAL","YTD-SNOW-NORMAL"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","12-22","15.3","5.3","0.04","0.09","0.23","35.5","169","28","3","0.5","1.1","2.6","285","166","64","28","3","2","4","7","690","493","332","90","24.5","9.8","32.2","9.6","16.9","10.6","1.21","11.3","19.20","57.9"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","12-23","15.3","5.3","0.04","0.09","0.23","35.5","169","29","3","0.5","1.1","2.6","287","166","63","28","3","2","4","7","697","502","343","94","24.5","9.8","32.1","9.6","16.8","10.7","1.27","11.9","19.26","58.5"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","12-24","15.3","5.4","0.04","0.09","0.23","35.4","168","29","3","0.5","1.1","2.6","288","166","63","28","3","2","4","7","704","510","355","99","24.4","9.8","32.1","9.7","16.7","10.7","1.33","12.4","19.32","59.0"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","12-25","15.3","5.4","0.04","0.09","0.23","35.4","168","30","3","0.5","1.1","2.5","288","166","63","27","3","2","5","7","710","519","366","103","24.4","9.9","32.0","9.7","16.7","10.7","1.39","13.0","19.38","59.6"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","12-26","15.4","5.4","0.04","0.09","0.23","35.3","167","30","3","0.5","1.1","2.5","289","166","62","27","3","2","5","7","716","527","377","107","24.3","9.9","32.0","9.7","16.7","10.8","1.45","13.6","19.44","60.2"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","12-27","15.4","5.4","0.04","0.09","0.23","35.3","167","30","3","0.5","1.1","2.5","290","166","61","27","3","3","5","7","721","534","387","110","24.3","9.9","32.0","9.7","16.6","10.8","1.51","14.2","19.50","60.8"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","12-28","15.4","5.4","0.04","0.08","0.23","35.3","166","31","3","0.5","1.1","2.5","291","165","61","26","3","3","5","7","725","542","397","113","24.3","9.9","32.0","9.8","16.6","10.9","1.57","14.8","19.56","61.4"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","12-29","15.4","5.4","0.04","0.08","0.23","35.3","165","31","3","0.5","1.1","2.4","292","165","60","26","3","3","5","7","730","550","406","116","24.3","10.0","32.0","9.8","16.6","10.9","1.63","15.4","19.62","62.0"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","12-30","15.4","5.4","0.04","0.08","0.23","35.3","165","31","4","0.5","1.0","2.4","292","165","59","25","3","3","5","7","735","557","416","119","24.3","10.0","32.0","9.8","16.6","10.9","1.69","15.9","19.68","62.6"
"USC00425186","LOGAN UTAH ST U, UT US","41.7456","-111.8033","1460.0","12-31","15.4","5.4","0.04","0.08","0.22","35.3","164","31","4","0.4","1.0","2.4","293","165","58","25","3","3","5","8","739","564","424","122","24.3","10.0","32.0","9.8","16.6","11.0","1.75","16.5","19.74","63.1"
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-01","17.5","6.1",,,,,,,,,,,,,,,,,,,,,,,"20.4","10.5","29.1","10.1","11.6","11.8","0.06",,"0.06",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-02","17.6","6.1",,,,,,,,,,,,,,,,,,,,,,,"20.4","10.6","29.2","10.1","11.6","11.8","0.13",,"0.13",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-03","17.7","6.1",,,,,,,,,,,,,,,,,,,,,,,"20.4","10.6","29.3","10.2","11.6","11.9","0.19",,"0.19",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-04","17.8","6.1",,,,,,,,,,,,,,,,,,,,,,,"20.5","10.7","29.4","10.3","11.5","11.9","0.25",,"0.25",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-05","17.9","6.1",,,,,,,,,,,,,,,,,,,,,,,"20.5","10.8","29.5","10.3","11.5","12.0","0.31",,"0.31",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-06","18.0","6.1",,,,,,,,,,,,,,,,,,,,,,,"20.5","10.8","29.6","10.4","11.5","12.0","0.36",,"0.36",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-07","18.1","6.1",,,,,,,,,,,,,,,,,,,,,,,"20.6","10.8","29.7","10.4","11.5","12.1","0.42",,"0.42",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-08","18.2","6.2",,,,,,,,,,,,,,,,,,,,,,,"20.6","10.9","29.8","10.5","11.5","12.1","0.47",,"0.47",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-09","18.4","6.2",,,,,,,,,,,,,,,,,,,,,,,"20.7","10.9","29.9","10.5","11.5","12.2","0.53",,"0.53",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-10","18.5","6.2",,,,,,,,,,,,,,,,,,,,,,,"20.7","11.0","30.0","10.5","11.5","12.2","0.58",,"0.58",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-11","18.6","6.3",,,,,,,,,,,,,,,,,,,,,,,"20.8","11.0","30.1","10.6","11.5","12.3","0.63",,"0.63",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-12","18.7","6.3",,,,,,,,,,,,,,,,,,,,,,,"20.8","11.1","30.2","10.6","11.5","12.3","0.68",,"0.68",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-13","18.8","6.4",,,,,,,,,,,,,,,,,,,,,,,"20.9","11.1","30.2","10.6","11.5","12.4","0.73",,"0.73",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-14","18.9","6.4",,,,,,,,,,,,,,,,,,,,,,,"20.9","11.1","30.3","10.6","11.5","12.4","0.78",,"0.78",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-15","19.0","6.4",,,,,,,,,,,,,,,,,,,,,,,"21.0","11.1","30.4","10.6","11.5","12.5","0.82",,"0.82",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-16","19.0","6.5",,,,,,,,,,,,,,,,,,,,,,,"21.0","11.2","30.5","10.7","11.5","12.5","0.86",,"0.86",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-17","19.1","6.5",,,,,,,,,,,,,,,,,,,,,,,"21.0","11.2","30.6","10.7","11.5","12.5","0.90",,"0.90",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-18","19.2","6.5",,,,,,,,,,,,,,,,,,,,,,,"21.1","11.3","30.7","10.7","11.5","12.6","0.94",,"0.94",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-19","19.3","6.5",,,,,,,,,,,,,,,,,,,,,,,"21.1","11.3","30.7","10.8","11.5","12.6","0.99",,"0.99",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-20","19.3","6.5",,,,,,,,,,,,,,,,,,,,,,,"21.1","11.4","30.8","10.8","11.5","12.7","1.03",,"1.03",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-21","19.4","6.5",,,,,,,,,,,,,,,,,,,,,,,"21.2","11.4","30.9","10.9","11.4","12.8","1.08",,"1.08",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-22","19.5","6.5",,,,,,,,,,,,,,,,,,,,,,,"21.2","11.5","30.9","10.9","11.4","12.8","1.13",,"1.13",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-23","19.5","6.4",,,,,,,,,,,,,,,,,,,,,,,"21.2","11.5","31.0","11.0","11.4","12.9","1.17",,"1.17",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-24","19.6","6.4",,,,,,,,,,,,,,,,,,,,,,,"21.2","11.6","31.0","11.0","11.4","12.9","1.21",,"1.21",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-25","19.6","6.4",,,,,,,,,,,,,,,,,,,,,,,"21.3","11.6","31.1","11.0","11.5","12.9","1.24",,"1.24",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-26","19.7","6.4",,,,,,,,,,,,,,,,,,,,,,,"21.3","11.6","31.1","11.0","11.5","13.0","1.26",,"1.26",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-27","19.7","6.5",,,,,,,,,,,,,,,,,,,,,,,"21.3","11.6","31.2","11.0","11.5","13.0","1.29",,"1.29",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-28","19.8","6.5",,,,,,,,,,,,,,,,,,,,,,,"21.4","11.7","31.3","11.0","11.5","13.1","1.31",,"1.31",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-29","19.8","6.5",,,,,,,,,,,,,,,,,,,,,,,"21.4","11.7","31.3","11.0","11.5","13.1","1.34",,"1.34",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-30","19.8","6.5",,,,,,,,,,,,,,,,,,,,,,,"21.5","11.7","31.4","10.9","11.6","13.2","1.36",,"1.36",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","01-31","19.9","6.5",,,,,,,,,,,,,,,,,,,,,,,"21.5","11.7","31.5","10.9","11.6","13.2","1.39",,"1.39",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-01","19.9","6.5",,,,,,,,,,,,,,,,,,,,,,,"21.6","11.6","31.6","10.8","11.7","13.2","0.04",,"1.43",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-02","19.9","6.5",,,,,,,,,,,,,,,,,,,,,,,"21.7","11.6","31.6","10.8","11.7","13.2","0.07",,"1.46",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-03","19.9","6.5",,,,,,,,,,,,,,,,,,,,,,,"21.8","11.6","31.7","10.7","11.8","13.2","0.11",,"1.50",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-04","20.0","6.5",,,,,,,,,,,,,,,,,,,,,,,"21.9","11.5","31.9","10.7","11.9","13.1","0.15",,"1.54",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-05","20.0","6.5",,,,,,,,,,,,,,,,,,,,,,,"22.0","11.5","32.0","10.6","12.0","13.1","0.19",,"1.58",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-06","20.0","6.5",,,,,,,,,,,,,,,,,,,,,,,"22.1","11.4","32.1","10.5","12.1","13.1","0.23",,"1.62",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-07","20.0","6.5",,,,,,,,,,,,,,,,,,,,,,,"22.2","11.3","32.3","10.5","12.2","13.0","0.28",,"1.67",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-08","20.1","6.5",,,,,,,,,,,,,,,,,,,,,,,"22.4","11.3","32.4","10.4","12.4","12.9","0.32",,"1.71",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-09","20.1","6.5",,,,,,,,,,,,,,,,,,,,,,,"22.6","11.2","32.6","10.4","12.5","12.9","0.37",,"1.76",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-10","20.1","6.4",,,,,,,,,,,,,,,,,,,,,,,"22.8","11.1","32.8","10.3","12.7","12.8","0.41",,"1.80",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-11","20.2","6.4",,,,,,,,,,,,,,,,,,,,,,,"23.0","11.1","33.0","10.3","12.9","12.7","0.46",,"1.85",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-12","20.2","6.4",,,,,,,,,,,,,,,,,,,,,,,"23.2","11.0","33.3","10.2","13.1","12.6","0.51",,"1.90",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-13","20.2","6.3",,,,,,,,,,,,,,,,,,,,,,,"23.4","10.9","33.6","10.1","13.3","12.4","0.56",,"1.95",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-14","20.3","6.3",,,,,,,,,,,,,,,,,,,,,,,"23.7","10.8","33.8","10.1","13.5","12.3","0.61",,"2.00",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-15","20.3","6.3",,,,,,,,,,,,,,,,,,,,,,,"24.0","10.7","34.1","10.0","13.8","12.2","0.65",,"2.04",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-16","20.4","6.2",,,,,,,,,,,,,,,,,,,,,,,"24.3","10.6","34.5","9.9","14.1","12.1","0.70",,"2.09",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-17","20.4","6.2",,,,,,,,,,,,,,,,,,,,,,,"24.6","10.5","34.8","9.9","14.4","12.0","0.75",,"2.14",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-18","20.5","6.2",,,,,,,,,,,,,,,,,,,,,,,"24.9","10.4","35.2","9.8","14.7","11.9","0.79",,"2.18",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-19","20.5","6.2",,,,,,,,,,,,,,,,,,,,,,,"25.3","10.3","35.5","9.7","15.0","11.7","0.84",,"2.23",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-20","20.6","6.2",,,,,,,,,,,,,,,,,,,,,,,"25.6","10.2","35.9","9.6","15.3","11.6","0.89",,"2.28",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-21","20.7","6.3",,,,,,,,,,,,,,,,,,,,,,,"26.0","10.1","36.4","9.5","15.7","11.5","0.93",,"2.32",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-22","20.7","6.3",,,,,,,,,,,,,,,,,,,,,,,"26.4","10.0","36.8","9.5","16.1","11.3","0.97",,"2.36",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-23","20.8","6.3",,,,,,,,,,,,,,,,,,,,,,,"26.8","9.8","37.3","9.4","16.4","11.2","1.02",,"2.41",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-24","20.9","6.3",,,,,,,,,,,,,,,,,,,,,,,"27.3","9.7","37.7","9.3","16.8","11.0","1.06",,"2.45",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-25","21.0","6.4",,,,,,,,,,,,,,,,,,,,,,,"27.7","9.6","38.2","9.3","17.2","10.8","1.10",,"2.49",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-26","21.1","6.4",,,,,,,,,,,,,,,,,,,,,,,"28.2","9.4","38.7","9.2","17.7","10.6","1.15",,"2.54",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-27","21.1","6.5",,,,,,,,,,,,,,,,,,,,,,,"28.7","9.3","39.2","9.2","18.1","10.4","1.19",,"2.58",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-28","21.2","6.5",,,,,,,,,,,,,,,,,,,,,,,"29.2","9.1","39.8","9.1","18.5","10.2","1.23",,"2.62",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","02-29","21.3","6.6",,,,,,,,,,,,,,,,,,,,,,,"29.4","9.1","40.0","9.1","18.8","10.1",,,,
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-01","21.3","6.6",,,,,,,,,,,,,,,,,,,,,,,"29.6","9.0","40.3","9.1","19.0","10.0","0.05",,"2.67",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-02","21.4","6.6",,,,,,,,,,,,,,,,,,,,,,,"30.1","8.9","40.9","9.1","19.4","9.9","0.09",,"2.71",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-03","21.5","6.7",,,,,,,,,,,,,,,,,,,,,,,"30.7","8.8","41.4","9.1","19.9","9.7","0.14",,"2.76",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-04","21.6","6.8",,,,,,,,,,,,,,,,,,,,,,,"31.2","8.7","42.0","9.1","20.4","9.5","0.18",,"2.80",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-05","21.7","6.9",,,,,,,,,,,,,,,,,,,,,,,"31.7","8.6","42.5","9.2","20.8","9.3","0.22",,"2.84",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-06","21.8","7.0",,,,,,,,,,,,,,,,,,,,,,,"32.2","8.5","43.1","9.2","21.3","9.1","0.26",,"2.88",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-07","21.9","7.0",,,,,,,,,,,,,,,,,,,,,,,"32.7","8.4","43.7","9.2","21.8","8.9","0.31",,"2.93",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-08","22.0","7.1",,,,,,,,,,,,,,,,,,,,,,,"33.2","8.3","44.2","9.2","22.3","8.7","0.35",,"2.97",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-09","22.1","7.2",,,,,,,,,,,,,,,,,,,,,,,"33.8","8.2","44.8","9.3","22.7","8.6","0.39",,"3.01",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-10","22.2","7.3",,,,,,,,,,,,,,,,,,,,,,,"34.3","8.1","45.3","9.3","23.2","8.4","0.44",,"3.06",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-11","22.2","7.4",,,,,,,,,,,,,,,,,,,,,,,"34.8","8.0","45.9","9.3","23.7","8.2","0.49",,"3.11",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-12","22.3","7.5",,,,,,,,,,,,,,,,,,,,,,,"35.3","7.9","46.4","9.3","24.1","8.1","0.54",,"3.16",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-13","22.4","7.6",,,,,,,,,,,,,,,,,,,,,,,"35.8","7.8","47.0","9.4","24.6","7.9","0.59",,"3.21",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-14","22.5","7.7",,,,,,,,,,,,,,,,,,,,,,,"36.3","7.7","47.5","9.4","25.0","7.8","0.65",,"3.27",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-15","22.6","7.8",,,,,,,,,,,,,,,,,,,,,,,"36.7","7.6","48.0","9.4","25.4","7.6","0.71",,"3.33",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-16","22.7","7.9",,,,,,,,,,,,,,,,,,,,,,,"37.2","7.6","48.5","9.5","25.9","7.5","0.76",,"3.38",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-17","22.7","8.0",,,,,,,,,,,,,,,,,,,,,,,"37.7","7.5","49.0","9.5","26.3","7.3","0.82",,"3.44",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-18","22.8","8.1",,,,,,,,,,,,,,,,,,,,,,,"38.1","7.4","49.5","9.5","26.7","7.2","0.87",,"3.49",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-19","22.9","8.2",,,,,,,,,,,,,,,,,,,,,,,"38.5","7.3","50.0","9.5","27.1","7.0","0.93",,"3.55",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-20","23.0","8.3",,,,,,,,,,,,,,,,,,,,,,,"39.0","7.2","50.4","9.6","27.5","6.9","0.99",,"3.61",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-21","23.0","8.4",,,,,,,,,,,,,,,,,,,,,,,"39.4","7.2","50.9","9.6","27.8","6.8","1.05",,"3.67",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-22","23.1","8.4",,,,,,,,,,,,,,,,,,,,,,,"39.7","7.1","51.3","9.6","28.2","6.6","1.11",,"3.73",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-23","23.2","8.5",,,,,,,,,,,,,,,,,,,,,,,"40.1","7.0","51.7","9.6","28.5","6.5","1.18",,"3.80",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-24","23.2","8.6",,,,,,,,,,,,,,,,,,,,,,,"40.5","7.0","52.1","9.6","28.9","6.4","1.24",,"3.86",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-25","23.3","8.7",,,,,,,,,,,,,,,,,,,,,,,"40.8","6.9","52.5","9.6","29.2","6.3","1.32",,"3.94",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-26","23.4","8.7",,,,,,,,,,,,,,,,,,,,,,,"41.2","6.8","52.9","9.6","29.5","6.2","1.39",,"4.01",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-27","23.4","8.8",,,,,,,,,,,,,,,,,,,,,,,"41.5","6.8","53.2","9.6","29.8","6.2","1.47",,"4.09",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-28","23.5","8.8",,,,,,,,,,,,,,,,,,,,,,,"41.8","6.7","53.5","9.6","30.0","6.1","1.54",,"4.16",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-29","23.6","8.9",,,,,,,,,,,,,,,,,,,,,,,"42.1","6.7","53.9","9.6","30.3","6.0","1.62",,"4.24",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-30","23.6","8.9",,,,,,,,,,,,,,,,,,,,,,,"42.4","6.6","54.2","9.6","30.6","5.9","1.70",,"4.32",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","03-31","23.7","9.0",,,,,,,,,,,,,,,,,,,,,,,"42.6","6.6","54.5","9.6","30.8","5.9","1.78",,"4.40",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","04-01","23.7","9.0",,,,,,,,,,,,,,,,,,,,,,,"42.9","6.5","54.8","9.6","31.0","5.8","0.05",,"4.45",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","04-02","23.8","9.1",,,,,,,,,,,,,,,,,,,,,,,"43.1","6.4","55.0","9.5","31.2","5.7","0.11",,"4.51",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","04-03","23.9","9.1",,,,,,,,,,,,,,,,,,,,,,,"43.4","6.4","55.3","9.5","31.4","5.7","0.16",,"4.56",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","04-04","24.0","9.1",,,,,,,,,,,,,,,,,,,,,,,"43.6","6.3","55.6","9.5","31.6","5.7","0.21",,"4.61",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","04-05","24.0","9.1",,,,,,,,,,,,,,,,,,,,,,,"43.8","6.3","55.8","9.5","31.8","5.6","0.27",,"4.67",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","04-06","24.1","9.2",,,,,,,,,,,,,,,,,,,,,,,"44.0","6.3","56.1","9.5","32.0","5.6","0.32",,"4.72",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","04-07","24.2","9.2",,,,,,,,,,,,,,,,,,,,,,,"44.2","6.2","56.3","9.4","32.1","5.6","0.38",,"4.78",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","04-08","24.3","9.2",,,,,,,,,,,,,,,,,,,,,,,"44.4","6.2","56.5","9.4","32.3","5.5","0.43",,"4.83",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","04-09","24.4","9.2",,,,,,,,,,,,,,,,,,,,,,,"44.6","6.2","56.8","9.4","32.4","5.5","0.49",,"4.89",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","04-10","24.5","9.2",,,,,,,,,,,,,,,,,,,,,,,"44.8","6.1","57.0","9.4","32.6","5.5","0.54",,"4.94",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","04-11","24.6","9.3",,,,,,,,,,,,,,,,,,,,,,,"45.0","6.1","57.3","9.4","32.7","5.4","0.59",,"4.99",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","04-12","24.7","9.3",,,,,,,,,,,,,,,,,,,,,,,"45.2","6.1","57.5","9.4","32.8","5.4","0.64",,"5.04",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","04-13","24.8","9.3",,,,,,,,,,,,,,,,,,,,,,,"45.3","6.1","57.7","9.4","32.9","5.4","0.69",,"5.09",
"USW00094128","LOGAN CACHE AIRPORT, UT US","41.78722","-111.85333","1357.6","04-14","24.9","9.3",,,,,,,,,,,,,,,,,,,,,,,"45.5","6.1","58.0","9.4","33.1","5.4","0.76",,"5.16",
